total_timesteps,fps,sil_num_episodes,sil_steps,episode_reward,nupdates,policy_entropy,approxkl,episode_raw_reward,policy_loss,serial_timesteps,time_elapsed,value_loss,clipfrac,sil_valid_samples,best_episode_reward,explained_variance
337838080,2221,0.0,0.0,-0.025,41240,2.7719834,0.0015852234,-2.5,-0.0041166246,5278720,154243.41733002663,1.9990943e-05,0.016357422,0.0,0.0,0.526632159948349
337920000,2260,0.0,0.0,0.0,41250,2.6618454,0.0021001876,0.0,-0.0073453477,5280000,154281.3964715004,3.09085e-05,0.012878418,0.0,0.0,-1.3677198886871338
338001920,2223,0.0,0.0,-0.025,41260,2.7199552,0.0025648624,-2.5,-0.006475504,5281280,154317.8743274212,1.3186265e-05,0.019805908,0.0,0.0,-0.8242340087890625
338083840,2188,0.0,0.0,-0.025,41270,2.7243018,0.0014491031,-2.5,-0.0040535824,5282560,154355.24225187302,3.7261714e-05,0.008605957,0.0,0.0,-6.162373065948486
338165760,2249,0.0,0.0,0.0,41280,2.6398516,0.0065779686,0.0,-0.007090167,5283840,154393.05160689354,3.7364764e-05,0.01889038,0.0,0.0,-2.385349750518799
338247680,2192,0.0,0.0,-0.1,41290,2.7939975,0.00264137,-10.0,-0.004221767,5285120,154431.32251739502,9.7960165e-06,0.012481689,0.0,0.0,-5.171186923980713
338329600,2162,0.0,0.0,-0.075,41300,2.6992087,0.0058320435,-7.5,-0.004846174,5286400,154468.6945025921,7.3608564e-05,0.009429932,0.0,0.0,-17.604537963867188
338411520,2352,0.0,0.0,-0.025,41310,2.6253319,0.001653741,-2.5,-0.0030623644,5287680,154505.801425457,2.3589902e-05,0.01184082,0.0,0.0,-29.32075309753418
338493440,2205,0.0,0.0,-0.05,41320,2.699016,0.0017208188,-5.0,-0.0050993534,5288960,154542.67088150978,6.7693513e-06,0.015838623,0.0,0.0,-7.402287483215332
338575360,2288,0.0,0.0,-0.05,41330,2.6872313,0.0016470161,-5.0,-0.003129611,5290240,154580.6896803379,0.0006677999,0.014709473,0.0,0.0,-2.7088732719421387
338657280,2208,0.0,0.0,-0.425,41340,2.7403936,0.002102656,-6.225,-0.0056696823,5291520,154617.90535759926,6.2729916e-05,0.018249512,0.0,0.0,-3.1576738357543945
338739200,2147,0.0,0.0,0.0,41350,2.7790432,0.0023442619,0.0,-0.0064216973,5292800,154655.87875843048,1.7470715e-05,0.020874023,0.0,0.0,-4.338336944580078
338821120,1758,0.0,0.0,-1.025,41360,2.7661538,0.003367983,-8.5,-0.00256142,5294080,154693.8831396103,0.014466017,0.010009766,0.0,0.0,0.2211933732032776
338903040,2309,0.0,0.0,-0.025,41370,2.735649,0.0025696752,-2.5,-0.0048495037,5295360,154731.04925012589,3.7098325e-05,0.015045166,0.0,0.0,-2.623478889465332
338984960,2215,0.0,0.0,-0.025,41380,2.7598336,0.00272766,-2.5,-0.0064870804,5296640,154768.66429257393,2.4672201e-05,0.011627197,0.0,0.0,-2.390948534011841
339066880,2255,0.0,0.0,-0.2,41390,2.5669155,0.0027674036,-5.45,-0.00541109,5297920,154805.45618128777,0.0001109086,0.018737793,0.0,0.0,-5.051393032073975
339148800,2216,0.0,0.0,-0.05,41400,2.6647441,0.002824135,-5.0,-0.002965915,5299200,154843.9870145321,0.05180368,0.008972168,0.0,0.0,0.11934900283813477
339230720,2211,0.0,0.0,0.0,41410,2.7223225,0.0017821384,0.0,-0.003993606,5300480,154881.11922836304,1.3885203e-05,0.015411377,0.0,0.0,-6.997720718383789
339312640,2317,0.0,0.0,0.0,41420,2.6025789,0.0027232238,0.0,-0.005027119,5301760,154917.6679801941,2.3743922e-05,0.013946533,0.0,0.0,-6.974282264709473
339394560,2170,0.0,0.0,-0.275,41430,2.7226841,0.0020209453,-0.875,-0.0035619305,5303040,154956.01472592354,0.000996222,0.012207031,0.0,0.0,-0.14525115489959717
339476480,2313,0.0,0.0,0.0,41440,2.7278075,0.00025839524,0.0,-0.0008266539,5304320,154993.41554808617,0.0010168453,0.0018310547,0.0,0.0,-0.04520308971405029
339558400,2271,0.0,0.0,-0.075,41450,2.720703,0.001998701,-7.5,-0.0053551407,5305600,155030.1929552555,5.6139863e-05,0.0134887695,0.0,0.0,0.4595838189125061
339640320,2182,0.0,0.0,-0.025,41460,2.7570944,0.002744239,-2.5,-0.006951683,5306880,155067.4273378849,2.2904256e-05,0.026519775,0.0,0.0,-0.05540668964385986
339722240,1859,0.0,0.0,-0.05,41470,2.747837,0.0024777183,-5.0,-0.0031686502,5308160,155106.52163219452,7.731011e-05,0.0039367676,0.0,0.0,-3.8059020042419434
339804160,2182,0.0,0.0,0.0,41480,2.7800555,0.0033983865,0.0,-0.0066647087,5309440,155143.2786939144,9.1872525e-06,0.03503418,0.0,0.0,-0.14819836616516113
339886080,2192,0.0,0.0,0.0,41490,2.7388172,0.0030616084,0.0,-0.005988852,5310720,155180.6853940487,1.4476328e-05,0.009796143,0.0,0.0,-5.111428737640381
339968000,2214,0.0,0.0,0.0,41500,2.7640712,0.0014907357,0.0,-0.0045453827,5312000,155218.23000502586,6.3037055e-06,0.005279541,0.0,0.0,-4.419127464294434
340049920,2190,0.0,0.0,0.0,41510,2.7828846,0.000109118366,0.0,-4.199891e-05,5313280,155256.48440599442,0.0010575018,0.0005493164,0.0,0.0,-0.003195524215698242
340131840,2251,0.0,0.0,-0.025,41520,2.7941778,0.00042807113,-2.5,-2.9565359e-05,5314560,155293.66302609444,0.183916,0.0019226074,0.0,0.0,0.0001462697982788086
340213760,2248,0.0,0.0,-1.175,41530,2.7350204,0.0038261279,-14.2,-0.0041602766,5315840,155330.75639343262,1.0571275e-05,0.022705078,0.0,0.0,0.4846497178077698
340295680,2182,0.0,0.0,0.0,41540,2.7007039,0.0053083627,0.0,-0.0054341387,5317120,155367.29607462883,1.4486384e-05,0.013092041,0.0,0.0,-1.3308727741241455
340377600,2272,0.0,0.0,-0.025,41550,2.7412806,0.0016600125,-2.5,-0.0033434548,5318400,155405.2226073742,2.178759e-06,0.01260376,0.0,0.0,-2.896918296813965
340459520,2253,0.0,0.0,-0.175,41560,2.7466538,0.0019205391,-2.975,-0.006216574,5319680,155441.11470294,0.00021205137,0.020690918,0.0,0.0,-1.2964844703674316
340541440,2164,0.0,0.0,-0.025,41570,2.8157146,0.0001357018,-2.5,-5.932586e-05,5320960,155477.7532839775,0.011149451,0.0005187988,0.0,0.0,0.004118204116821289
340623360,2193,0.0,0.0,-0.05,41580,2.812759,0.0009435974,-5.0,-0.003028999,5322240,155514.92846369743,1.2678183e-05,0.008972168,0.0,0.0,0.7911854237318039
340705280,2233,0.0,0.0,-0.025,41590,2.7604496,0.00023782792,-2.5,-9.042135e-05,5323520,155553.11744117737,0.001057298,0.0015258789,0.0,0.0,0.011101186275482178
340787200,2230,0.0,0.0,0.0,41600,2.7674541,0.00036832778,0.0,-3.181376e-05,5324800,155589.58024430275,0.0005264943,0.0038757324,0.0,0.0,0.007543981075286865
340869120,2218,0.0,0.0,0.0,41610,2.7791715,0.00024182918,0.0,-0.0001184033,5326080,155626.4672179222,0.0005282176,0.0012512207,0.0,0.0,0.003992557525634766
340951040,2252,0.0,0.0,0.0,41620,2.7745085,0.0017404377,0.0,-0.003454419,5327360,155662.8029615879,2.4536748e-06,0.015380859,0.0,0.0,-1.4612324237823486
341032960,2271,0.0,0.0,-0.3,41630,2.8100283,0.0009750661,-1.15,-0.0066107023,5328640,155699.2498254776,4.1490854e-05,0.008575439,0.0,0.0,-4.632569789886475
341114880,2253,0.0,0.0,-0.025,41640,2.7873034,0.0023920373,-2.5,-0.0064074714,5329920,155737.059830904,1.4125882e-05,0.009246826,0.0,0.0,-13.413269996643066
341196800,2326,0.0,0.0,-0.1,41650,2.7478235,0.013761159,-10.0,-0.005295413,5331200,155772.99026989937,4.5844627e-05,0.0067443848,0.0,0.0,-8.066889762878418
341278720,2322,0.0,0.0,-0.025,41660,2.8008225,0.0012848342,-2.5,-0.005668045,5332480,155808.8589348793,2.9962694e-06,0.004638672,0.0,0.0,-2.020336627960205
341360640,2268,0.0,0.0,-0.025,41670,2.8186831,0.0013553634,-2.5,-0.00574821,5333760,155844.82639956474,7.2409273e-07,0.004211426,0.0,0.0,-0.4333832263946533
341442560,2285,0.0,0.0,-0.025,41680,2.8256536,0.0011505461,-2.5,-0.004526361,5335040,155880.64935731888,2.9109634e-07,0.0051879883,0.0,0.0,-1.3350141048431396
341524480,2266,0.0,0.0,0.0,41690,2.8194823,0.000583694,0.0,-0.0035154286,5336320,155916.67218708992,5.467947e-07,0.004058838,0.0,0.0,-0.4669114351272583
341606400,2347,0.0,0.0,-0.025,41700,2.7559094,0.0003605885,-2.5,-0.0004316774,5337600,155954.40640759468,0.0005300922,0.0027160645,0.0,0.0,0.007616519927978516
341688320,2223,0.0,0.0,0.0,41710,2.7912924,0.0020954718,0.0,-0.0047611417,5338880,155991.1489675045,1.7701936e-06,0.015258789,0.0,0.0,0.17266368865966797
341770240,2198,0.0,0.0,-0.075,41720,2.801677,0.0023787234,-7.5,-0.0052944906,5340160,156027.46695756912,1.4829371e-06,0.0067749023,0.0,0.0,-1.7639663219451904
341852160,2302,0.0,0.0,-0.025,41730,2.7609022,0.0077391174,-2.5,-0.0036804436,5341440,156063.35310053825,1.6006893e-06,0.010864258,0.0,0.0,-3.685340404510498
341934080,2292,0.0,0.0,-0.05,41740,2.7831128,0.0014365071,-5.0,-0.0052315216,5342720,156098.59594511986,1.2854254e-07,0.008514404,0.0,0.0,-0.49128544330596924
342016000,2308,0.0,0.0,-0.4,41750,2.742407,0.001917612,-15.975,-0.0049507027,5344000,156135.5895562172,4.806038e-05,0.010284424,0.0,0.0,-4.522240161895752
342097920,2169,0.0,0.0,-0.575,41760,2.819238,0.00069791195,-4.5,-0.005978316,5345280,156174.00154280663,1.606154e-05,0.005493164,0.0,0.0,-1.6817724704742432
342179840,2284,0.0,0.0,-0.075,41770,2.7771811,0.001969472,-7.5,-0.007853093,5346560,156210.46414613724,2.6598273e-05,0.0064086914,0.0,0.0,-0.6200300455093384
342261760,2232,0.0,0.0,-0.925,41780,2.779871,0.0049553085,-8.125,-0.0077847145,5347840,156246.6501095295,3.9515027e-05,0.010070801,0.0,0.0,-0.6881883144378662
342343680,2335,0.0,0.0,0.0,41790,2.7891476,0.00021984064,0.0,-0.00017355332,5349120,156282.73318004608,0.0005283055,0.0017089844,0.0,0.0,0.004265189170837402
342425600,2244,0.0,0.0,-0.075,41800,2.782512,0.0016597693,-7.5,-0.0043767793,5350400,156319.19414424896,5.650093e-06,0.008422852,0.0,0.0,-2.2466330528259277
342507520,2277,0.0,0.0,0.0,41810,2.715675,0.0029589534,0.0,-0.0055820355,5351680,156354.94204068184,9.397544e-06,0.010803223,0.0,0.0,-14.706762313842773
342589440,2320,0.0,0.0,-0.025,41820,2.7188709,0.0014967001,-2.5,-0.0056923814,5352960,156391.60321497917,2.5982295e-06,0.013153076,0.0,0.0,-6.943985939025879
342671360,2338,0.0,0.0,-0.5,41830,2.667031,0.0016922266,-4.35,-0.0065674847,5354240,156429.43638038635,0.00025420528,0.0146484375,0.0,0.0,-3.8754749298095703
342753280,2206,0.0,0.0,0.0,41840,2.6607528,0.0019478861,0.0,-0.0053809197,5355520,156465.3278734684,3.6983558e-05,0.019042969,0.0,0.0,-1.5053455829620361
342835200,2266,0.0,0.0,-1.25,41850,2.7090068,0.0022316687,-7.25,-0.006301309,5356800,156501.76170134544,3.0795832e-06,0.016326904,0.0,0.0,-8.04351806640625
342917120,2291,0.0,0.0,-0.05,41860,2.701403,0.0037380983,-5.0,-0.0070805894,5358080,156538.47225022316,1.7620263e-06,0.013946533,0.0,0.0,-13.803301811218262
342999040,2301,0.0,0.0,-0.025,41870,2.6962001,0.0012248511,-2.5,-0.0038165115,5359360,156574.63764429092,0.00013946707,0.008850098,0.0,0.0,-1.6185579299926758
343080960,2305,0.0,0.0,-0.15,41880,2.7028513,0.0014565402,-0.5,-0.004498876,5360640,156611.34370684624,2.9099172e-06,0.010040283,0.0,0.0,-18.70810317993164
343162880,2228,0.0,0.0,0.0,41890,2.759627,0.000110632194,0.0,-0.0002576881,5361920,156647.69708824158,0.0005332576,0.00033569336,0.0,0.0,-0.010886073112487793
343244800,2257,0.0,0.0,0.0,41900,2.751849,0.0019251185,0.0,-0.004598559,5363200,156683.95023584366,7.77745e-05,0.01184082,0.0,0.0,-0.11880064010620117
343326720,2312,0.0,0.0,-0.325,41910,2.7707865,0.0016115804,-6.075,-0.0008564766,5364480,156722.30654215813,0.0005594104,0.003326416,0.0,0.0,-0.003821134567260742
343408640,2250,0.0,0.0,-1.75,41920,2.8041868,0.0011980179,-18.85,-0.004604634,5365760,156759.62995910645,3.337356e-05,0.008880615,0.0,0.0,0.6785196363925934
343490560,2327,0.0,0.0,-0.15,41930,2.8011498,0.0018023305,-10.175,-0.005443122,5367040,156796.27943778038,2.9809711e-05,0.012451172,0.0,0.0,-1.0370912551879883
343572480,2348,0.0,0.0,-0.05,41940,2.752718,0.001742805,-5.0,-0.004666424,5368320,156833.64094400406,2.3448203e-05,0.013061523,0.0,0.0,-2.4569814205169678
343654400,1995,0.0,0.0,-0.05,41950,2.7825177,0.0012643897,-5.0,-0.0041247047,5369600,156870.45003914833,5.83204e-06,0.0067749023,0.0,0.0,-0.08434736728668213
343736320,2277,0.0,0.0,-0.025,41960,2.8073218,0.0011004106,-2.5,-0.0047972575,5370880,156907.0910871029,2.7777565e-05,0.009338379,0.0,0.0,-6.565711975097656
343818240,2309,0.0,0.0,0.0,41970,2.815018,0.0014396603,0.0,-0.0041707903,5372160,156943.35914373398,2.068856e-05,0.006286621,0.0,0.0,-7.951064109802246
343900160,1421,0.0,0.0,-0.025,41980,2.787836,0.0014539871,-2.5,-0.0052193236,5373440,156981.5238585472,4.8238795e-05,0.0049743652,0.0,0.0,-1.9488699436187744
343982080,2316,0.0,0.0,0.0,41990,2.8074853,0.0007104522,0.0,-0.0029098098,5374720,157017.335719347,0.00020888718,0.004333496,0.0,0.0,0.19718366861343384
344064000,1948,0.0,0.0,-0.25,42000,2.81591,0.0019185571,-1.0,-0.0041883085,5376000,157054.1527774334,0.000115095885,0.020446777,0.0,0.0,0.6047812402248383
344145920,2266,0.0,0.0,-1.05,42010,2.8314028,0.0010224147,-8.925,-0.004510861,5377280,157090.61872076988,1.7564138e-06,0.010986328,0.0,0.0,-3.9381136894226074
344227840,2239,0.0,0.0,-0.75,42020,2.7959118,0.0007751902,-2.75,-0.0006476426,5378560,157127.24657011032,0.0005150187,0.0053710938,0.0,0.0,-0.01666414737701416
344309760,2308,0.0,0.0,-0.025,42030,2.7739787,0.0020678528,-2.5,-0.0036807456,5379840,157163.85983896255,8.458514e-06,0.014984131,0.0,0.0,-1.1981618404388428
344391680,2281,0.0,0.0,-0.1,42040,2.8205857,0.0014072637,-10.0,-0.0021773982,5381120,157199.90138745308,3.554883e-06,0.0053100586,0.0,0.0,-2.8939521312713623
344473600,2291,0.0,0.0,0.0,42050,2.7690177,0.004280858,0.0,-0.0042223968,5382400,157238.5369026661,8.7855995e-05,0.004272461,0.0,0.0,-0.5156666040420532
344555520,2281,0.0,0.0,-0.05,42060,2.7767966,0.00027529435,-5.0,-0.00013495688,5383680,157275.5423760414,0.0010540066,0.0021362305,0.0,0.0,-0.0035125017166137695
344637440,2308,0.0,0.0,-0.45,42070,2.738327,0.002755152,-11.2,-0.0057620346,5384960,157312.34500813484,0.00079931004,0.03237915,0.0,0.0,0.40169310569763184
344719360,2276,0.0,0.0,-0.5,42080,2.7909756,0.0019468191,-1.725,-0.005562137,5386240,157348.597458601,0.00014229878,0.007598877,0.0,0.0,-0.6191494464874268
344801280,2220,0.0,0.0,-1.35,42090,2.8006947,0.0008374682,-12.475,-0.0051310156,5387520,157384.8296611309,3.0774725e-05,0.007293701,0.0,0.0,-1.6007635593414307
344883200,2335,0.0,0.0,-1.375,42100,2.7662938,0.0015571265,-14.975,-0.0012607907,5388800,157420.52639055252,0.00056856545,0.007537842,0.0,0.0,-0.06871283054351807
344965120,2263,0.0,0.0,-0.1,42110,2.7479339,0.0023856089,-10.0,-0.0072053457,5390080,157456.31244444847,3.6009424e-05,0.009521484,0.0,0.0,-2.2803473472595215
345047040,2302,0.0,0.0,-0.2,42120,2.808217,0.001198239,-20.0,-0.0029938435,5391360,157494.50204324722,2.2378763e-06,0.013885498,0.0,0.0,-2.174849033355713
345128960,2317,0.0,0.0,-0.075,42130,2.802724,0.0014746566,-7.5,-0.004051316,5392640,157530.70429682732,1.4768912e-06,0.0134887695,0.0,0.0,-0.4295445680618286
345210880,2217,0.0,0.0,-0.3,42140,2.766747,0.0014344101,-5.975,-0.0047946135,5393920,157567.20159387589,1.2679209e-05,0.011993408,0.0,0.0,-3.512956142425537
345292800,2228,0.0,0.0,-0.925,42150,2.772594,0.001107,-10.425,-0.005602861,5395200,157603.45760273933,0.001052679,0.006713867,0.0,0.0,0.5052434206008911
345374720,2314,0.0,0.0,-0.025,42160,2.808859,0.00078876305,-2.5,-0.00031893657,5396480,157639.44121313095,0.0002175673,0.0026855469,0.0,0.0,-0.05926692485809326
345456640,2209,0.0,0.0,-0.05,42170,2.7533178,0.0003332387,-5.0,-0.001307592,5397760,157675.8407585621,0.0005619092,0.0021362305,0.0,0.0,-0.06124246120452881
345538560,2317,0.0,0.0,-0.25,42180,2.767375,0.0020302923,-17.675,-0.004796207,5399040,157711.7268652916,2.2431625e-05,0.009277344,0.0,0.0,-1.710949420928955
345620480,2264,0.0,0.0,-0.025,42190,2.8276448,0.00073794706,-2.5,-0.0033824218,5400320,157749.88243818283,1.8342895e-06,0.0028381348,0.0,0.0,-1.2245852947235107
345702400,2319,0.0,0.0,-0.05,42200,2.7717586,0.0030971507,-5.0,-0.0042578047,5401600,157785.77698755264,2.164469e-05,0.0062561035,0.0,0.0,0.32572782039642334
345784320,2301,0.0,0.0,-0.075,42210,2.7878392,0.001749633,-7.5,-0.0044830283,5402880,157821.04912400246,1.1455892e-05,0.01473999,0.0,0.0,-15.55375862121582
345866240,2297,0.0,0.0,-0.05,42220,2.7982335,0.0003339458,-5.0,-0.0004559885,5404160,157857.49942541122,0.0005396663,0.001373291,0.0,0.0,0.0008602142333984375
345948160,2239,0.0,0.0,0.0,42230,2.8051343,0.003448733,0.0,-0.003162998,5405440,157893.74878263474,3.8518743e-07,0.007965088,0.0,0.0,-0.6343077421188354
346030080,2191,0.0,0.0,-0.05,42240,2.7880955,0.0017912836,-5.0,-0.0042148116,5406720,157929.2358725071,1.9924037e-06,0.007598877,0.0,0.0,-2.300874948501587
346112000,2345,0.0,0.0,-0.05,42250,2.8375869,0.0006357491,-5.0,-0.0032042742,5408000,157964.60674881935,1.9176879e-07,0.0047302246,0.0,0.0,-0.2825655937194824
346193920,2271,0.0,0.0,-0.175,42260,2.8052692,0.00078977377,-17.5,-0.0030347104,5409280,158000.68282675743,8.73018e-07,0.0066833496,0.0,0.0,-8.703307151794434
346275840,2313,0.0,0.0,-0.175,42270,2.7099714,0.0013719499,-17.5,-0.005534946,5410560,158040.1078798771,1.9826991e-06,0.010375977,0.0,0.0,-12.11940860748291
346357760,2243,0.0,0.0,-0.025,42280,2.785419,0.0002160157,-2.5,-2.160939e-05,5411840,158075.73587322235,0.00052731443,0.001953125,0.0,0.0,-0.001439809799194336
346439680,2312,0.0,0.0,-0.05,42290,2.8034008,0.0011664338,-5.0,-0.0032670284,5413120,158112.31402516365,1.5702751e-07,0.007385254,0.0,0.0,-8.473974227905273
346521600,2250,0.0,0.0,-0.025,42300,2.7518926,0.014832424,-2.5,-0.008558751,5414400,158149.1497912407,3.569596e-06,0.009429932,0.0,0.0,-2.039386034011841
346603520,2220,0.0,0.0,-0.1,42310,2.752637,0.00012382519,-10.0,-0.00015513187,5415680,158186.67798781395,0.00052871124,0.000579834,0.0,0.0,-0.0012363195419311523
346685440,2251,0.0,0.0,0.0,42320,2.792296,0.0018729682,0.0,-0.005431149,5416960,158223.0262184143,5.1848485e-07,0.00491333,0.0,0.0,-0.19516658782958984
346767360,2251,0.0,0.0,0.0,42330,2.7864943,0.0007839142,0.0,-0.00010465538,5418240,158260.16601490974,0.0005249133,0.00881958,0.0,0.0,-0.0007369518280029297
346849280,2254,0.0,0.0,-0.15,42340,2.758492,0.0004736531,-0.5,-0.0013872249,5419520,158296.5447010994,0.0005592433,0.005340576,0.0,0.0,-0.0735710859298706
346931200,2230,0.0,0.0,-0.05,42350,2.7980602,0.0015113597,-5.0,-0.0055541773,5420800,158334.0857424736,3.1259583e-06,0.0072021484,0.0,0.0,-2.304271936416626
347013120,2275,0.0,0.0,-0.05,42360,2.668818,0.004854003,-5.0,-0.0041245017,5422080,158372.85935473442,0.087885335,0.018066406,0.0,0.0,0.18546569347381592
347095040,2264,0.0,0.0,-0.05,42370,2.7792563,0.00086241716,-5.0,-0.0038589425,5423360,158409.79109573364,0.00025998065,0.0032348633,0.0,0.0,-8.401717185974121
347176960,2273,0.0,0.0,-0.025,42380,2.8139033,0.0024640686,-2.5,-0.0025793256,5424640,158447.2548289299,3.175855e-05,0.0020141602,0.0,0.0,-33.546226501464844
347258880,2258,0.0,0.0,-0.45,42390,2.7450972,0.0011493104,-4.1,-0.0046755476,5425920,158484.51589632034,0.00045070628,0.01071167,0.0,0.0,-1.4444665908813477
347340800,2225,0.0,0.0,-0.075,42400,2.7735038,0.0017302766,-7.5,-0.0013859549,5427200,158521.84791469574,0.00057722453,0.0046691895,0.0,0.0,-0.08002865314483643
347422720,2261,0.0,0.0,-0.025,42410,2.7644637,0.0036099248,-2.5,-0.008136579,5428480,158558.6468691826,3.8067654e-05,0.020812988,0.0,0.0,-5.13181734085083
347504640,2259,0.0,0.0,0.0,42420,2.8149781,0.0021269212,0.0,-0.0036694885,5429760,158596.79714632034,5.0649787e-06,0.0073242188,0.0,0.0,-6.92298698425293
347586560,2138,0.0,0.0,-0.05,42430,2.7765772,0.0005589491,-5.0,-0.00024196401,5431040,158633.57135772705,0.0010685431,0.0036621094,0.0,0.0,-0.012130975723266602
347668480,2234,0.0,0.0,-0.125,42440,2.6005206,0.009849107,-12.5,-0.005268587,5432320,158670.19626665115,0.023709783,0.011993408,0.0,0.0,0.07662981748580933
347750400,2189,0.0,0.0,-1.35,42450,2.7109618,0.0025904786,-7.35,-0.004505677,5433600,158707.5866906643,0.0028305477,0.007965088,0.0,0.0,0.1896335482597351
347832320,2242,0.0,0.0,-0.1,42460,2.667201,0.0040801847,-5.125,-0.0074843243,5434880,158744.3518383503,0.00018009119,0.018463135,0.0,0.0,-1.6135704517364502
347914240,2246,0.0,0.0,-0.925,42470,2.695831,0.0024018232,-3.1,-0.005068971,5436160,158780.99795269966,0.029503502,0.01361084,0.0,0.0,0.295854389667511
347996160,2266,0.0,0.0,-0.05,42480,2.7116537,0.0053207097,-5.0,-0.005088106,5437440,158820.5006392002,0.0012073108,0.0128479,0.0,0.0,-0.48938417434692383
348078080,2224,0.0,0.0,-0.1,42490,2.7789378,0.0019952294,-10.0,-0.0024282944,5438720,158857.73377919197,0.0004118437,0.009063721,0.0,0.0,-0.24223113059997559
348160000,2313,0.0,0.0,0.0,42500,2.7316134,0.004697537,0.0,-0.0056758616,5440000,158894.16330266,0.00019128472,0.016143799,0.0,0.0,-1.5202858448028564
348241920,2205,0.0,0.0,-0.1,42510,2.6964808,0.0067531215,-10.0,-0.0075999373,5441280,158931.21020054817,0.00011479531,0.01449585,0.0,0.0,-6.155365467071533
348323840,2260,0.0,0.0,0.0,42520,2.7914264,0.00031606088,0.0,-0.0001035755,5442560,158967.8962635994,0.10014791,0.0028076172,0.0,0.0,7.271766662597656e-06
348405760,2217,0.0,0.0,-0.175,42530,2.7948587,0.002002738,-3.05,-0.002312354,5443840,159007.01109695435,0.00011295644,0.02935791,0.0,0.0,-2.7561638355255127
348487680,2187,0.0,0.0,-0.1,42540,2.7173207,0.0017307659,-10.0,-0.0012749132,5445120,159043.82028508186,0.00058616657,0.0035095215,0.0,0.0,-0.09640681743621826
348569600,2225,0.0,0.0,0.0,42550,2.7532077,0.0020331123,0.0,-0.0049005193,5446400,159080.62142252922,1.2610805e-05,0.011230469,0.0,0.0,-4.020181179046631
348651520,2229,0.0,0.0,-0.925,42560,2.745732,0.00038827222,-20.35,-0.00058189605,5447680,159117.4603047371,0.00054051017,0.0035095215,0.0,0.0,-0.012688279151916504
348733440,2220,0.0,0.0,-0.1,42570,2.6655664,0.0034398874,-10.0,-0.0060217013,5448960,159154.38485312462,3.6276924e-05,0.010345459,0.0,0.0,-0.25671589374542236
348815360,2279,0.0,0.0,-0.375,42580,2.686183,0.0011944508,-8.525,-0.0018921057,5450240,159193.26224398613,0.0006045056,0.0072021484,0.0,0.0,-0.17251265048980713
